id,aspect_list,prediction,__index_level_0__,filename,clap_score,fad_score
767eb37faa92506065fc226b2d18eb71,"['bass guitar', 'emotional', 'groovy', 'joyful', 'passionate', 'passionate male vocal', 'punchy kick', 'punchy snare']","This upbeat track features a prominent bass guitar line providing a driving foundation beneath infectious grooves, punctuated by punchy kicks and crisp snares that propel the energetic beat forward. Passionate vocals soar above, emotive lyrics conveying joyful intensity through soaring melodies and heartfelt delivery. A dynamic arrangement builds from laid-back verses to explosive choruses, resulting in an exhilarating danceable anthem infused with carefree enthusiasm.",83,767eb37faa92506065fc226b2d18eb71.wav,0.5818538069725037,1.0147452259437928
e2b0e4fb88c3da2862e85d927357fea1,"['blues', 'drums', 'electric guitar', 'male voice', 'moderate tempo', 'no percussion', 'no voices']","This blues track features a moderate-paced rhythmic pattern driven by insistent electric guitar chords in E minor, accompanied by steady drumming on the snare and bass drums creating a propulsive foundation. A soulful male vocalist delivers emotive wails and phrases over this backdrop using phrasing characteristic of classic American blues singing styles often incorporating bent notes and subtle vibrato within his melodic lines.",445,e2b0e4fb88c3da2862e85d927357fea1.wav,0.6731910705566406,0.9254830980675111
6856b2ab50c5d88811e72073ef478b86,"['electro pop', 'energetic', 'groovy bass line', 'keyboard harmony', 'medium tempo']","This electro-pop track pulses at a medium tempo pace, its infectious beat propelled by a groovy bassline that throbs like a living thing beneath synthy keyboard harmonies that dance in shimmering arpeggios above a driving drum machine pattern. Bright synth leads soar over the rhythmic foundation, adding a layer of sparkling texture as vocal hooks trade off catchy melodic lines against the steady pulse, all bound together with sleek electronic production sheen.",117,6856b2ab50c5d88811e72073ef478b86.wav,0.5040631890296936,1.0800137424843201
9a06b1636d633b6055603fc754a70703,"['acoustic drums', 'aggressive', 'energetic', 'funk', 'medium tempo', 'uptempo']","This energetic funk track pulses forward at medium tempo, driven by snappy acoustic drum patterns that propel the listener through its catchy groove. Aggressive rhythmic stabs underscored by driving basslines give way to infectious horn sections and syncopated guitar licks, creating a dynamic interplay of tension and release. As melodies twist and turn, vocals ride the crest of this uptempo wave, fueling an unbridled sense of momentum. Energetic horns punctuate every corner, propelling the track toward an exhilarating climax.",50,9a06b1636d633b6055603fc754a70703.wav,0.6527959108352661,0.8832679891960511
9e7ad593db861fdf6e1237a8f3a8fef7,"['ambient sounds', 'bass', 'country music', 'emotional', 'female voice', 'happy mood', 'keyboard', 'male voice', 'meditative', 'medium tempo', 'movie soundtrack', 'no voice', 'percussion', 'piano accompaniment', 'pop song', 'slow tempo', 'strings']","This meditative pop ballad features a slow and contemplative piano accompaniement accompanied by ambient string textures evoking a sense of calmness. A soothing female vocalist delivers heartfelt lyrics over a simple yet effective bass line while a subtle male backing vocal harmonizes in gentle unison. Percussive accents add depth without overpowering the serene atmosphere, creating an emotive cinematic experience reminiscent of movie soundtracks from classic country-infused pop.",99,9e7ad593db861fdf6e1237a8f3a8fef7.wav,0.49482715129852295,0.9057109260933289
95aefe06139b6f6d2cd9ca7cefab24dc,"['acoustic guitar', 'claps', 'energetic', 'exciting', 'male vocal', 'medium tempo']","This upbeat indie-pop track features a driving acoustic guitar riff, punctuated by snappy clapping rhythms that propel the energetic tune forward at a medium tempo. A charismatic male vocalist delivers catchy hooks and lyrics over this infectious foundation, his voice soaring through a series of dynamic crescendos and diminuendos. Throughout, the guitarist's strumming pattern provides a steady rhythmic backbone, underscoring the song's carefree, feel-good spirit.",99,95aefe06139b6f6d2cd9ca7cefab24dc.wav,0.5632042288780212,0.8759743476288209
7b4ceb3c9860e744e05873aa2364667f,"['dance music', 'flat male vocal', 'groovy', 'hip hop', 'keyboard', 'no voices']","This infectious dance track pulsates with a groovy hip-hop beat, its driving bassline propelling forward through layers of syncopated percussion and synthesized keyboard riffs. A flat-tonal male vocalist delivers laid-back verses over a repetitive, head-nodding groove, punctuated by sparse, filtered samples and minimal melodic embellishments. Production effects such as reverb and delay enhance the sense of space around the instruments, adding depth without overpowering the low-end-driven rhythm section.",265,7b4ceb3c9860e744e05873aa2364667f.wav,0.4852045476436615,1.1648633385078797
e7723e88920fcb4a24250d3a56eb3d2e,"['drums', 'exciting', 'pop', 'slow tempo']","This pop track is characterized by its slow tempo, setting an intimate atmosphere from the onset. A minimalist drum pattern provides subtle rhythmic foundation, allowing melodic instruments like piano and strings to take center stage. Vocal melodies feature gentle, emotive delivery over soothing harmonies. Dynamics range from soft whispers to softly swelled choruses, creating a sense of dramatic build-up without overpowering the overall serenity of this understated composition.",245,e7723e88920fcb4a24250d3a56eb3d2e.wav,0.526032567024231,1.157687892951239
c2f98455ab6d8b1f32a27a9eb2570402,"['electronic music', 'fast tempo', 'no voices', 'slow tempo']","This electronic track is characterized by its fast-paced rhythmic drive, maintaining a breakneck pace from start to finish. A prominent synthesizer takes center stage, producing pulsating arpeggios in a repetitive pattern, accompanied by driving beats and relentless drum machine patterns. With minimal melodic development, the focus lies squarely on propulsive momentum, creating an immersive sonic landscape devoid of vocal presence, instead emphasizing instrumental texture and kinetic energy through layers of synthesized soundscapes.",29,c2f98455ab6d8b1f32a27a9eb2570402.wav,0.44020283222198486,1.1236941719429383
49ef2d31569b16029c68d18e7130026e,"['bass', 'calming', 'classical', 'emotional', 'folk', 'jazz', 'joyful', 'uplifting']","This melancholic folk-jazz piece features soothing acoustic guitar arpeggios accompanied by lilting double bass lines in a gentle waltz-like rhythm, creating a sense of longing and nostalgia. A poignant violin solo weaves through lush harmonies, its mournful phrases evoking emotional depth. Calm piano fills provide subtle support while a softly brushed drum pattern underscores the serene atmosphere, heightening feelings of introspection and calm contemplation.",55,49ef2d31569b16029c68d18e7130026e.wav,0.6788771152496338,0.9009592438118348
a1d40b0e3f5973d8756dc5e379f2535a,"['groovy music', 'guitar', 'male voice', 'medium fast tempo', 'rap']","This groovy tune features a catchy guitar riff played in a medium-fast tempo around 120 BPM, complemented by a driving beat on the drums and prominent bassline. A charismatic male vocalist delivers smooth rap verses over this infectious groove, his flow navigating complex rhyme schemes and wordplay. As the track builds towards its climax, the guitarist unleashes a series of scintillating solos that enhance the overall energetic atmosphere. Harmonies and layered vocal effects add depth to the mix.",120,a1d40b0e3f5973d8756dc5e379f2535a.wav,0.47696492075920105,1.097508838214148
fac96772cbc4c7dcb33cf64d62ebe038,"['exciting', 'piano accompaniment', 'slow tempo']","This melancholic ballad unfolds at a deliberate slow tempo, its mournful atmosphere underscored by contemplative piano arpeggios in a minor key. A solo pianist navigates intricate fingerwork and subtle dynamic shifts, conjuring intimacy and vulnerability. Simple yet affecting melodies evoke nostalgia, while sparse harmonies hint at unresolved longing. Subdued string textures swell beneath the surface tension, heightening emotional impact without overpowering the delicate piano core.",215,fac96772cbc4c7dcb33cf64d62ebe038.wav,0.3845645487308502,1.274197926558722
5cf69b682d288668a59114294c6283eb,"['digital drums', 'energetic', 'house', 'hypnotic', 'medium tempo']","This energetic house track pulsates at a medium tempo, driven by crisp digital drum patterns and infectious basslines that hypnotize listeners from the first beat. Soaring synths weave in and out of the mix, layering bright melodies atop driving chord progressions. Energetic filters and effects treatments imbue the sound with tension and release, propelling the listener into an irresistible dance state where repetition meets rhythmic crescendo. A masterful balance of textured rhythms and catchy hooks ensnares the senses, beckoning movement without ever letting up momentum.",25,5cf69b682d288668a59114294c6283eb.wav,0.392208456993103,1.1969606185333619
28b6c59318f614afdad4c25ab4b0ba06,"['calming', 'medium tempo', 'no voice']","This instrumental piece features a soothing piano accompaniment in A minor, accompanied by gentle strings harmonies and subtle woodwind textures. A minimalist synthesizer riff provides understated rhythmic interest, underscoring a steady drum machine beat at around 96 BPM. Dynamics range from soft pianissimos to moderate fortisimos, creating a calming atmosphere without overpowering the listener.",72,28b6c59318f614afdad4c25ab4b0ba06.wav,0.35066601634025574,1.1198626661674866
694d8a946579fe6349307b7d951d413b,"['claps', 'dance', 'emotional', 'passionate', 'pop']","This up-tempo pop anthem features driving percussive claps throughout its verse, building energy for the infectious chorus where catchy vocal melodies soar alongside layered harmonies, creating an emotional resonance that tugs at the heartstrings. A pulsing bassline underscores the dance-friendly beat, propelling listeners towards the song's climax. Dynamics shift dramatically from intimate verses to explosive choruses, evoking passionate outbursts amidst a backdrop of shimmering synths.",44,694d8a946579fe6349307b7d951d413b.wav,0.6573522686958313,1.1567562723533997
718b25e382eab658978ba85233139769,"['slow tempo', 'soothing', 'trumpets']","This melancholic ballad unfolds at a deliberate pace, its slow tempo setting a contemplative tone from the outset. Soaring trumpets emerge in hushed whispers, adding an air of vulnerability to the proceedings. A legato piano accompaniment provides a soothing undercurrent, punctuated by subtle string sections that swell and subside like waves on a summer shore. As the horns ascend into more fervent passages, their mournful cries underscore the emotional weight of this heartfelt lament.",247,718b25e382eab658978ba85233139769.wav,0.43229836225509644,1.1344702148811707
eb1e5ae0a6e59272f16f04bd2f644c79,"['ambient', 'blues', 'emotional', 'groovy', 'hip hop', 'medium tempo']","This soulful blues-infused hip-hop track features a laid-back groove that blends atmospheric electronic textures with organic instrumental elements. A minimalist drum machine pattern provides a steady foundation for mournful synths and mournfully intoned vocals delivered in a drawling hip-hop flow. Distorted guitars add grit to the mix while a subtle bassline underscores the emotive narrative, conjuring up feelings of longing and nostalgia amidst the smooth, mid-tempo rhythmic pulse.",221,eb1e5ae0a6e59272f16f04bd2f644c79.wav,0.559128999710083,1.1745703721420655
132848b2d43e9cd999ca348110f81327,"['emotional', 'exciting', 'flat male vocal', 'groovy', 'groovy bass', 'passionate', 'passionate male vocal', 'pop', 'punchy kick', 'violin']","This upbeat pop anthem bursts forth with a driving punchy kick drumbeat, propelling a groovy bassline into action alongside soaring violin melodies that dance above a flat yet passionate male vocal performance. Emotional intensity builds as vocals grow more fervent, harmonized by layered backing harmonies that amplify the track's energetic momentum. Dynamic shifts in volume propel the listener forward, underscoring this exciting tune's infectious energy and catchy hooks.",281,132848b2d43e9cd999ca348110f81327.wav,0.618155837059021,1.1786702776329407
c0ab14bed3cf1bb0fcf6e92c15f4ca21,"['bass', 'dance', 'electric guitar', 'energetic']","A high-energy dance track features prominent electric guitar riffs driving the beat forward with pulsating rhythms, accompanied by thundering basslines providing a solid foundation. Crunchy, distorted chords clash against smooth syncopated melodies in a call-and-response dialogue. Energetic synths interject sharp stabs amidst the rhythmic mayhem, propelling the listener into an infectious groove. As the intensity builds, frantic fills from the drums elevate the overall sonic landscape before resolving in a frenetic climax.",143,c0ab14bed3cf1bb0fcf6e92c15f4ca21.wav,0.6429743766784668,1.1577412987129578
fcd7ca8a782b7a3c8fee22b7126672da,"['acoustic drums', 'aggressive', 'drums', 'e-bass', 'e-guitar', 'fast tempo', 'female singer', 'tambourine']","This high-energy track features aggressive drumming on acoustic instruments, driving the fast-paced tempo forward with intense rhythmic force. E-guitar riffs slice through the mix with sharp edges, complemented by pulsing e-bass lines that underscore the infectious beat. A tambourine adds a dynamic percussive element, propelling the energy upward. Over this foundation, a female vocalist delivers powerful, emotive vocals, her voice soaring above the fray amidst crashing cymbals and crunching guitars.",164,fcd7ca8a782b7a3c8fee22b7126672da.wav,0.5358884930610657,1.0799528265373597
87a64ae2a2cfad457572723f4f8fc73c,"['emotional', 'male singer', 'medium tempo', 'passionate', 'romantic']","A heartfelt ballad unfolds with a gentle piano accompaniment, its soft arpeggios providing a soothing backdrop for the soulful male vocalist's emotive delivery. Medium-paced guitar strumming enters in measured phrases, underscoring the romantic sentimentality. As the chorus kicks in, lush strings swell beneath the soaring vocals, heightening the emotional intensity. Passionate crescendos punctuate the verses, emphasizing the longing lyrics. A delicate balance of acoustic intimacy and sweeping orchestration sustains this poignant love song.",60,87a64ae2a2cfad457572723f4f8fc73c.wav,0.5395107865333557,1.1277362013237366
bdcccda1e31d1bd4bc39caaf6e83e466,"['classical', 'folk song', 'happy', 'male singer', 'medium tempo', 'strings']","This folk-inspired classical piece features a male vocalist delivering a bright and uplifting melody accompanied by lush string arrangements. A moderate tempo ensemble provides gentle rhythmic support beneath soaring melodies played on violins and cellos. Legato passages showcase intricate arpeggios while staccatos add playful accents throughout. Dynamics range from pianissimo whispers to fortissimo declarations, highlighting the joyous mood of this charming acoustic serenade.",244,bdcccda1e31d1bd4bc39caaf6e83e466.wav,0.5818789005279541,1.1303769255058655
50a25cbba6c3a2f938df595fd67a3b2e,"['electronic dance music', 'electronic music', 'mysterious', 'slow tempo', 'steady drumming rhythm']","This slow-burning electronic track unfolds with a steady drumming pattern that underscores its mysterious atmosphere. Subterranean synths hum in the depths, punctuated by filtered vocal snippets that hover above. As the beat drops, pulsing basslines emerge from the shadows, propelling the track forward while icy hi-hats keep time. A haze of reverb shrouds everything, heightening the sense of foreboding tension until the drop, where driving beats take center stage amidst waves of distorted synth chords.",72,50a25cbba6c3a2f938df595fd67a3b2e.wav,0.6466056108474731,1.3441333675758729
b8a8faf136ca7d8ad6109c8f69f8e4bd,"['acoustic drums', 'fast tempo', 'playful']","This upbeat track features acoustic drums propelling a fast-paced rhythm at breakneck speed, showcasing crisp snare hits and driving kick drum beats in unison. A playful piano accompaniment dances around the core beat, its bright arpeggios adding a lighthearted feel to each measure. A carefree bassline weaves through the mix, underscoring the infectious energy while lending depth to the proceedings. Overall texture is lively and dynamic, perfect for getting listeners' hearts racing from the first note.",321,b8a8faf136ca7d8ad6109c8f69f8e4bd.wav,0.6414756774902344,0.9864499473945985
49b6510c46e6fe0d661778c50cfdd99f,"['emotional', 'energetic', 'groovy bass', 'passionate', 'passionate male vocal', 'pop', 'punchy kick']","This upbeat pop track pulses with energetic intensity from its opening notes. A driving beat, propelled by punchy kicks and syncopated rhythms, sets the tone for a danceable groove. Groovy basslines weave through the mix, underscoring catchy melodies sung by a passionate vocalist who conveys emotive sincerity. His powerful delivery soars above layered harmonies, evoking raw emotion amidst infectious hooks and soaring choruses, all coalescing into an unforgettable sonic experience.",143,49b6510c46e6fe0d661778c50cfdd99f.wav,0.6931420564651489,1.0006347203628907
adea79bb22b0be03cf8deb97e38944f8,"['ambient', 'keyboard', 'no percussion', 'no voices', 'passionate']","This ambient electronic piece unfolds with soothing keyboard textures featuring lush synthesizer arpeggios in minor keys, evoking a melancholic atmosphere. Softly sustained pads provide depth, while delicate tremolo effects add emotional nuance. Dynamics oscillate from hushed whispers to soaring crescendos, heightening tension before resolving into calming resolution, all within a serene soundscape devoid of percussive interruptions or vocal presence, allowing the listener's imagination to fill the sonic void.",158,adea79bb22b0be03cf8deb97e38944f8.wav,0.4247170686721802,1.3360483551399598
39852c28d2b73647f0dcee7176552359,"['bass', 'medium tempo', 'passionate', 'piano']","This emotional piano-driven ballad unfolds at a medium tempo pace, its passionate intensity fueled by soaring melodic lines played in arpeggiated chords on grand piano, punctuated by staccato left-hand counterpoint providing dynamic contrast. A repetitive bassline underscores the proceedings, establishing a sense of tension before releasing into sweeping legato phrases, conveying heartfelt vulnerability through nuanced expression and expressive phrasing, ultimately resolving into a cathartic crescendo.",227,39852c28d2b73647f0dcee7176552359.wav,0.5028347969055176,1.1265964413063416
d4e8b6920accb9e8a43852df736f1d90,"['e-guitar', 'fast tempo', 'hard rock', 'rock']","This high-energy hard rock track features crunching electric guitar riffs delivered at a blistering fast tempo, propelling forward like a freight train through driving rhythms and pounding drums. Shredding solos dance across the fretboard in furious passages, while thudding bass lines anchor the proceedings. Vocalist's raw wails slice through the mix, adding to the frenzy, creating an unrelenting sonic onslaught that wears down all resistance.",429,d4e8b6920accb9e8a43852df736f1d90.wav,-0.1612432897090912,2.309319844283331
6e3c1d6b8b3516cfc749ebe9f8aacad4,"['bass', 'clapping', 'energetic', 'groovy bass', 'indie', 'passionate male vocal', 'punchy kick', 'punchy snare', 'rock', 'shimmering cymbals']","This high-energy indie rock track boasts a driving beat propelled by punchy kick drum and crisp snare hits, complemented by a groovy bassline that underscores infectious claps from both hands. A passionate male vocalist conveys raw emotion through soaring melodies and raspy tones, while shimmering cymbols add textured depth to each verse and chorus. Throughout, jangly guitars trade off rhythms in call-and-response fashion, amplifying the overall dynamic tension.",191,6e3c1d6b8b3516cfc749ebe9f8aacad4.wav,0.5122354626655579,0.9785309934990296
66b9d39eeeec7af8ed4a74a28f414a93,"['chaotic', 'classical', 'danceable', 'electric guitar', 'electronic drums', 'energetic', 'female vocal', 'keyboard', 'piano']","This frenetic dance track combines classical and electronic elements in a captivating blend. A pulsating keyboard riff serves as foundation before giving way to electric guitars' chaotic arpeggios. Electronic drum patterns energize the tempo while driving piano chords propel the beat forward. Female vocals soar above this kinetic backdrop, her voice soaring through virtuosic melodic lines and emotional crescendos amidst dynamic shifts from staccato accents to lush legatos, producing an exhilarating sonic experience.",462,66b9d39eeeec7af8ed4a74a28f414a93.wav,0.60120689868927,1.096733679808844
0218e71dfa1d104c00664ad719bd5306,"['ambient sounds', 'emotional', 'medium tempo', 'movie soundtrack', 'orchestra', 'passionate']","This poignant cinematic piece unfolds like a sweeping movie score, its medium-paced tempo evoking a sense of introspective longing. A soaring orchestral arrangement features mournful strings, eerie woodwind whispers, and delicate piano arpeggios, conjuring a melancholic atmosphere. Ambient soundscapes punctuate the emotional narrative, while a pulsing heartbeat underscores the passion in every gesture, making this sonic tapestry both hauntingly beautiful and deeply affecting.",309,0218e71dfa1d104c00664ad719bd5306.wav,0.6859481930732727,1.218494346179236
cdc0c605b5a54e60700e2d36cd1db15e,"['cheerful', 'emotional', 'energetic', 'groovy bass line', 'male singer', 'medium tempo', 'passionate', 'pop', 'steady drumming rhythm']","This upbeat pop track exudes infectious energy from its opening notes, driven by a groovy bassline that sets the tone for an energetic romp. A passionate male vocalist pours his heart out over steady drumming rhythms and catchy guitar riffs, creating a sense of momentum that propels the listener forward. As the medium-tempo beat builds intensity, soaring vocal melodies and layered harmonies add depth and emotional resonance, elevating this feel-good anthem into a joyful celebration of life's simple pleasures.",197,cdc0c605b5a54e60700e2d36cd1db15e.wav,0.623594343662262,1.1044356727974305
083b276b3aeeb274f1a410b766505c9a,"['acoustic guitar', 'electronic drums', 'male voice', 'movie music', 'slow tempo']","This poignant ballad features a solo acoustic guitarist providing gentle arpeggios in a minor key, accompanied by minimalist electronic drum patterns emphasizing soft cymbal swells and muffled kick drums. A warm male vocalist delivers heartfelt lyrics over this delicate foundation, his emotive delivery underscored by subtle reverb processing. As the track unfolds, layers of atmospheric pads enhance the melancholic atmosphere, creating an intimate cinematic experience reminiscent of film scores.",60,083b276b3aeeb274f1a410b766505c9a.wav,0.607123613357544,1.0576693916695008
4a3384f9e223bf7e8d9b03adbdf418a4,"['bass', 'dance rhythm', 'passionate', 'piano']","This energetic dance track features a driving piano accompaniment providing a pulsing foundation with syncopated arpeggios in the left hand underscoring a galloping bass line that propels forward with infectious energy. A dynamic range is achieved through subtle swellings in the chord progressions, building towards climactic moments marked by dramatic key changes. Intense, heartfelt vocals deliver impassioned lyrics over this kinetic backdrop creating a thrilling union of music and emotion.",134,4a3384f9e223bf7e8d9b03adbdf418a4.wav,0.6685515642166138,1.2603675032036195
e9e316c3d9ac7b8dd568f93339955e72,"['ambient', 'groovy bass lines', 'hard rock', 'indie', 'intense', 'mellow', 'pop', 'rock', 'violin']",This indie-rock track features intricate violin melodies accompanied by driving groovy basslines and crunching electric guitars creating an intense yet mellow atmosphere. A prominent distorted guitar riff sets the tone for energetic chords progression in hard rocking sections while atmospheric synths subtly weave throughout providing depth. Vocalist's emotive delivery showcases vulnerability amidst catchy hooks in this engaging blend of pop sensibilities and raw rock attitude. Soundscapes oscillate from melodic calmness to frantic intensity showcasing dynamic range within each verse chorus structure.,95,e9e316c3d9ac7b8dd568f93339955e72.wav,0.6063915491104126,1.2021455669777283
496f6837027b54b06df709d3dfa607ae,"['bass', 'drums', 'electronic drums', 'fast tempo', 'male voice', 'pop']","This upbeat pop track features a driving electronic drum machine propelling a frenetic pace at a breakneck tempo. A pulsating bassline underscores the energetic rhythm section, while a bright synthesizer provides melodic support. A distinctive male vocalist delivers catchy hooks over the insistent beat, his tone ringing clear through crisp production processing. Dynamics range from moderate loudness to sudden crescendos, emphasizing the song's infectious energy.",17,496f6837027b54b06df709d3dfa607ae.wav,0.5287685990333557,1.1881250048057923
2d305a4c0f3fd54dd88cddf24282953e,"['acoustic guitar', 'bass', 'cheerful', 'emotional', 'fast tempo', 'groovy bass', 'keyboard accompaniment', 'romantic', 'slow tempo']","This intimate ballad features a solo acoustic guitarist plucking melancholic chords over a steady heartbeat-like drum pattern, punctuated by a pulsing groovy bassline that underscores its romantic tone. A soaring keyboard accompanimient adds lush texture, while the vocalist pours out emotions in a heartfelt delivery marked by subtle vibrato and expressiveness. As the pace slows, tension builds before releasing into a euphoric finale, showcasing delicate interplay between instruments amidst poignant lyrics.",149,2d305a4c0f3fd54dd88cddf24282953e.wav,0.6273470520973206,0.8688318932430634
b316e8cd1338f302ce69568401cc7c87,"['bass', 'dance music', 'eerie', 'electronic drums', 'energetic', 'female voice', 'keyboard', 'male voice', 'moderate tempo', 'no percussion', 'piano', 'pop', 'pop song', 'rap']",This upbeat pop dance track features a moderate tempo driven by electronic drum beats and pulsating keyboard synths. A female vocalist's haunting melody soars above eerie atmospheric pads while a male rapper delivers rapid-fire verses in stark contrast. Bouncy basslines provide rhythmic underpinning for this high-energy fusion of styles. Piano accents add depth to the arrangement before giving way to a catchy chorus where both vocalists harmonize over driving melodies.,150,b316e8cd1338f302ce69568401cc7c87.wav,0.6199150085449219,1.0155165696518311
31a956fcab59dd5fe2b67126a99a97d8,"['bass', 'dance music', 'drums', 'guitar solo', 'no voices', 'passionate', 'percussion']",This high-energy dance track features driving drums and pulsating basslines propelling the rhythmic foundation forward in unison with intricate percussion textures adding layers of depth. A guitar takes center stage delivering extended solos showcasing melodic virtuosity amidst syncopated rhythms creating tension release dynamics. Passionate energy permeates throughout fueled by relentless beats culminating into an electrifying experience devoid of vocals allowing instrumental prowess to shine.,115,31a956fcab59dd5fe2b67126a99a97d8.wav,0.6258554458618164,1.107722153701056
95b7f57af2447d681c110dfbbda5d958,"['acoustic drums', 'acoustic guitar', 'e-bass', 'e-guitar', 'fast tempo', 'keyboard', 'pop', 'uptempo']","This pop-rock track is marked by its energetic uptempo pace and driving rhythms established through acoustic drum hits and prominent e-bass lines. Crisp electric guitars provide melodic hooks alongside arpeggiated keyboard textures in the verses. As the chorus kicks in, soaring vocal melodies ride atop a bed of chunky chords played on both electric guitar and keyboards, creating a high-energy dynamic contrast that propels the song forward. Throughout, intricate instrumental interplay underscores catchy pop sensibilities.",168,95b7f57af2447d681c110dfbbda5d958.wav,0.6167865991592407,1.0023075843231568
97a9a11b7695a364db5c0f4f905ecc78,"['ambient', 'energetic', 'male vocalist']","This ambient electronic track features a driving beat and pulsating synths, punctuated by sharp, percussive bass notes that propel the energetic arrangement forward. A soaring male vocal line sings above, delivering emotive lyrics over a repetitive, atmospheric framework. Chiming synth leads add texture, while filtered pads enhance the sense of space and depth, creating a mesmerizing dancefloor-ready atmosphere where tension builds and release is imminent. Dynamic contrasts heighten emotional intensity throughout this electrifying soundscape.",298,97a9a11b7695a364db5c0f4f905ecc78.wav,0.5767338275909424,0.9326895976440797
df33c23112cca4a04a886fd425cef62e,"['dance rhythm', 'emotional', 'energetic', 'fast tempo', 'medium fast tempo', 'medium tempo', 'passionate', 'romantic', 'steady drumming rhythm']","This upbeat dance track unfolds at a rapid pace, driven by a steady drumming pattern and infectious energetic beats per minute, establishing a lively atmosphere from its onset. A romantic piano riff gradually gives way to soaring strings and sentimental vocals conveying heartfelt emotions. As the tempo builds, synths punctuate the chorus with vibrant textures adding depth and drama to this passionate anthem, evoking feelings of joy and euphoria in listeners.",189,df33c23112cca4a04a886fd425cef62e.wav,0.6377135515213013,0.9637072587387452
2d6b99a2b4bd2789ed4f6f6596438f69,"['eerie', 'guitar', 'moderate tempo', 'no voices', 'piano', 'rock', 'slow tempo']","This haunting instrumental rock piece unfolds at a moderate pace, its atmosphere steeped in eeriness courtesy of distant piano arpeggios played against sparse guitar textures. Guitars chime in with crisp, atmospheric chords while maintaining a slow tempo. No vocals pierce through this sonic landscape instead, allowing the instruments' interplay to conjure foreboding tension. Dynamic shifts reveal subtle contrasts within the otherwise steady pulse, underscoring an air of anticipation, leaving listeners poised for something ominous yet undefined.",314,2d6b99a2b4bd2789ed4f6f6596438f69.wav,0.5385937094688416,1.1406276131050477
4f5566d5dc3de4fffb55c1cefd9c239d,"['bass', 'funk', 'groovy', 'medium tempo', 'passionate', 'piano accompaniment', 'rock']","This groovy medium-tempo track pulsates with funk-infused passion, driven by a thumping bass line that underpins infectious piano riffs. A driving rock influence gives way to soulful vocals delivered with unbridled enthusiasm, soaring above syncopated rhythms and percussive keyboard accents. Dynamics range from simmering intensity to explosive outbursts, conjuring a sense of urgent energy that's impossible to resist. Gritty guitar licks add texture throughout this genre-bending blend of rock and R&B flair.",310,4f5566d5dc3de4fffb55c1cefd9c239d.wav,0.5695127844810486,0.8965680504219422
29d07a4f53248852e45654839d1266e8,"['acoustic guitar', 'female voice', 'keyboard harmony', 'male singer', 'male vocal', 'mellow', 'nostalgic', 'romantic', 'sentimental', 'slow tempo', 'soft', 'syncopated harmony']","This melancholic ballad features a soothing acoustic guitar accompaniment and heartfelt vocals from a female lead singer, whose poignant delivery is augmented by subtle keyboard harmonies. A gentle male vocalist provides supporting harmonies in a sweet counterpoint. The overall atmosphere is contemplative and introspective, with syncopated piano patterns underscoring the sentimental lyrics, evoking a nostalgic sense of longing amidst soft, calming arrangements.",361,29d07a4f53248852e45654839d1266e8.wav,0.5752381682395935,0.9153143072502503
aba1e7d3223e932003841136b19191f4,"['emotional', 'keyboard accompaniment', 'passionate', 'pop', 'rock', 'romantic', 'sentimental', 'soft rock']","This sentimental pop-rock ballad features emotive vocals soaring over lush keyboard accompaniments in a slow-galloping tempo, underscoring the romantic lyrics. Soft piano arpeggios provide a soothing foundation for sweeping string arrangements and gentle guitar textures, while prominent bass lines anchor the rhythmic structure. Vocalist's impassioned delivery conveys heartfelt longing amidst sparse, atmospheric soundscapes, creating a nostalgic ambiance reminiscent of classic soft rock era anthems.",479,aba1e7d3223e932003841136b19191f4.wav,0.6564472317695618,0.984457662142981
a8ab0e62826f42d762f45c2ffde1e9f3,"['acoustic guitar', 'folk song', 'male singer', 'medium tempo', 'moderate tempo', 'no voices', 'piano', 'steady drumming']","This folk-inspired track features a solo male vocalist accompanied by acoustic guitar and steady drumming in a moderate tempo around 120 beats per minute. A piano provides subtle harmonic accompaniment and occasional melodic fill-ins. Lyrically introspective, the song's themes unfold through the singer's emotive delivery over simple chord progressions centered on minor keys. Overall texture is intimate and contemplative, with an earthy feel evoked by the organic instrument choices.",110,a8ab0e62826f42d762f45c2ffde1e9f3.wav,0.5892002582550049,0.8419543707744965
09450b73bf096ea5ec065c80784ce3cb,"['flat male vocal', 'groovy', 'guitar', 'hip hop']","A laid-back hip-hop track features a flat-toned vocalist delivering drawling lyrics over a grooving instrumental backing driven by prominent guitar riffs and syncopated rhythms. Percussive effects enhance the rhythmic texture while maintaining a steady beat. A repetitive bassline underscores the groove-oriented foundation. Vocal processing emphasizes the rapper's deadpan delivery, adding to the relaxed atmosphere. Throughout, the mix balances warm, crunchy guitar tones against crisp snares for a sonically cohesive blend.",239,09450b73bf096ea5ec065c80784ce3cb.wav,0.5542054176330566,1.1772211099045167
071a4e19f099184ee773cfdc3f1324dd,"['electric guitar', 'energetic', 'groovy', 'intense', 'male vocal', 'passionate']","The track is marked by its driving electric guitars which propel the energetic beat forward in a groovy, danceable tempo around 120 BPM. Intensely pulsing chords underpin impassioned vocals delivered by a male singer whose emotive delivery conveys desperation and urgency. Rhythmic distortion adds grit to each strummed chord progression while melodic hooks weave throughout providing catchy respite amidst unrelenting rhythmic fervor creating intense overall atmosphere.",486,071a4e19f099184ee773cfdc3f1324dd.wav,0.5519553422927856,0.8958709144966492
