id,aspect_list,prediction,__index_level_0__,filename,clap_score
13259af86539a619a0a54f05b09163bc,"['calming', 'flute', 'happy', 'meditation', 'slow tempo', 'slower tempo', 'soothing', 'strings']","This atmospheric electronic track begins with an eerie synthesizer hum, gradually building into a driving beat created by prominent kick drum hits and syncopated hi-hat rhythms. A pulsing bassline provides the foundation for soaring arpeggiated synth melodies, while filtered vocal snippets add texture. As the verse progresses, distorted guitar riffs enter, adding gritty tension before giving way to an anthemic chorus featuring layered harmonies and expansive synths in a dramatic key change.",81,13259af86539a619a0a54f05b09163bc.wav,0.40027403831481934
fcd7ca8a782b7a3c8fee22b7126672da,"['acoustic drums', 'aggressive', 'drums', 'e-bass', 'e-guitar', 'fast tempo', 'female singer', 'tambourine']","This atmospheric electronic dance track features a driving beat generated by pulsating kick drums and hi-hats accompanied by filtered synthesizer pads playing a repetitive arpeggio pattern in C minor. A soaring lead synth line enters mid-verse, its bright tone and legato articulation contrasting with the steady rhythmic foundation beneath it. Chord progressions oscillate between I-V-vi-VII-I7 and V6/5-Cmaj7, punctuated by crashing cymbals adding dynamic tension before resolving into a euphoric drop.",164,fcd7ca8a782b7a3c8fee22b7126672da.wav,0.5197927355766296
e204a4a276584f336daf1c9651b257cd,"['aggressive', 'digital drums', 'techno', 'upbeat']","This ambient electronic track features a haunting piano motif played in minor keys over a minimalist beat generated by filtered kick drum samples and atmospheric synth pads. A mournful strings section enters at verse two, adding depth through lush legato lines and subtle vibrato ornamentation. As the chorus approaches, layered vocal harmonies enter, doubling the lead vocalist's emotive delivery before fading into a reprise of the intro, this time with added distortion for texture.",249,e204a4a276584f336daf1c9651b257cd.wav,0.4106512665748596
ca695de1348b037b3b0c46dc186210a9,"['electric guitar', 'energetic', 'funk', 'hard rock', 'heavy metal', 'metal', 'rock']","This atmospheric electronic track unfolds with eerie synth pads evoking an abandoned dreamscape, over driving industrial beats and haunting vocal samples filtered through a dense reverb shroud. A brooding bassline underscores pulsating arpeggios in minor keys, punctuated by sparse guitar stabs and treated ambient textures. Dynamics oscillate from hushed introspection to crescendoing tension before resolving into ethereal calmness via gentle filtering effects.",407,ca695de1348b037b3b0c46dc186210a9.wav,0.3328268826007843
95c842280a0d747ff3a2b516d4f83dbc,"['afrobeats', 'bass', 'chaotic', 'energetic', 'exciting', 'flat male vocal', 'groovy', 'groovy bass', 'hip hop', 'punchy kick', 'punchy snare', 'suspenseful', 'uptempo']","This mid-tempo indie-rock track features a driving guitar riff constructed from interlocking arpeggios in E minor, accompanied by a steady kick-snare-rim hi-hat rhythmic foundation. A haunting synthesizer line provides atmospheric tension, while a soaring vocal performance showcases intricate melodic motifs above the verse-chorus structure. Dynamics range from soft, whispery moments to loud, distorted bursts during the bridge, where an added piano part enhances the emotional impact of the lyrics. Reverb-heavy reprise cues underscore the song's introspective mood.",208,95c842280a0d747ff3a2b516d4f83dbc.wav,0.4291873574256897
d1dee681c9779d36ead3f4a3567a5ccb,"['digital drums', 'emotional', 'medium tempo', 'passionate']","This hypnotic electro-R&B track features a repetitive synthesizer riff played in minor keys, accompanied by stuttering kick drum samples and minimalist hi-hats. A haunting vocal performance is delivered over an atmospheric soundscape created by ambient pads and reversed guitar textures. As the song builds, distorted basslines enter, punctuated by sparse percussive hits and filtered into a dizzying mix of tension and release. Vocal harmonies subtly swell above the beat before dissolving into silence.",55,d1dee681c9779d36ead3f4a3567a5ccb.wav,0.5691227912902832
e05944310849ab18957d1d1435af4cd3,"['bass', 'cinematic', 'digital drums', 'ethereal', 'scary', 'slow tempo']","This atmospheric ballad features a solo piano introduction with arpeggiated chords in E minor, gradually introducing eerie ambient pads and minimalist drum machine beats. As the verse progresses, mournful strings enter with legato bowing and tremolo effects, while the vocalist's emotive delivery conveys vulnerability through subtle vibrato and melodic phrases embellished by tasteful auto-tune use. A brooding guitar enters mid-verse, its textures augmented by reverb-drenched delay pedals before resolving into a soaring chorus with layered harmonies.",234,e05944310849ab18957d1d1435af4cd3.wav,0.3625639081001282
6e5353d3c5abf024007f18451a7fe319,"['groovy', 'hip hop', 'passionate']","This melancholic ballad features a solo piano introduction using arpeggiated chords in D major, gradually building intensity through added string textures from an electric violin. A soaring vocal line enters with a descending melodic motif over a pulsing synthesizer accompaniment, employing subtle vibrato for emotional expression. Gradually swelling orchestral arrangements supplement the core instruments before resolving into a poignant coda featuring interwoven vocals and pianos amidst atmospheric reverb washes.",475,6e5353d3c5abf024007f18451a7fe319.wav,0.2542598843574524
65005905d277ad2f0fa9151dda714280,"['bass', 'mysterious', 'rock', 'slow tempo']",This mid-tempo indie-pop track features lush synths and pulsing bassline establishing an infectious foundation beneath jangly guitar arpeggios and driving drum machine beats. Vocalist's emotive delivery navigates verse-chorus structure over simple chord progression emphasizing I-V-vi-IV harmonic movement while subtle effects processing adds depth to each instrumental layer creating dynamic interplay throughout. Keyboards add atmospheric textures in bridge section leading into anthemic final chorus marked by soaring vocal lines and swelling orchestral arrangement.,49,65005905d277ad2f0fa9151dda714280.wav,0.4576316773891449
21b709ec14b84d8b589b65636a656fbd,"['energetic', 'groovy bass', 'percussion', 'piano', 'rock']","This atmospheric electro-pop track features a pulsing synthesizer riff and driving drum machine beat, establishing an infectious dance floor energy from the outset. Soaring vocal harmonies trade off above a repetitive guitar hook, while subtle ambient pads add depth beneath. As the chorus kicks in, distorted bass notes drop low, injecting tension before resolving into an anthemic refrain showcasing layered backing vocals and minimalist percussion textures. A filtered synth solo emerges midway through, its texture gradually evolving throughout the final act.",396,21b709ec14b84d8b589b65636a656fbd.wav,0.5606781244277954
b56c1bd46fa2c77dddd6f079900b887b,"['dance music', 'energetic', 'fast tempo', 'groovy', 'intense', 'suspenseful']","This synth-heavy electro-pop track features a pulsating bassline accompanied by lush atmospheric pads and driving drum machine patterns. A soaring vocal melody is delivered in double-time, juxtaposed against a straightforward rhythmic foundation. Harmonies and filtered synths add textural depth while the overall arrangement builds tension through gradual dynamic swells culminating in an anthemic finale. Vocal processing emphasizes warm tonal character via subtle distortion and reverb effects.",2,b56c1bd46fa2c77dddd6f079900b887b.wav,0.5172157883644104
c5d36aade22f09e51ad5e99dee71346f,"['acoustic guitar', 'drums', 'emotional', 'folk music', 'groovy bass', 'indie', 'male vocalist', 'medium fast tempo', 'passionate', 'poignant', 'slow tempo', 'soft', 'soulful']","This upbeat indie-pop track features a driving electric guitar riff marked by palm-muted chords in E minor over a prominent bassline played in quarter notes. Synthesizers introduce arpeggiated motifs in thirds above the verse's softly delivered vocals, setting an airy atmosphere before bursting into a sing-along chorus with crunching guitars and layered harmonies supported by a pummeling drumbeat. Dynamic contrast is achieved through judicious use of reverb-drenched sound design effects.",44,c5d36aade22f09e51ad5e99dee71346f.wav,0.5608707666397095
ffa0a28337b50e02639b573a97d85dc6,"['acoustic drums', 'aggressive', 'bass guitar', 'electric guitar', 'electronic', 'electronic drums', 'energetic', 'female vocal', 'folk', 'funk', 'male vocal']","This melancholic ballad features a solo piano accompaniment in a minor key, with a steady arpeggiated pattern in the left hand underscoring the contemplative mood. A soaring vocal line enters with a simple, repetitive phrase structure, emphasizing emotional vulnerability through legato delivery and subtle vibrato. Gradual dynamic swells punctuated by sparse, atmospheric synths enhance the sense of longing, while a minimalist drum machine provides understated rhythmic support throughout the track's somber narrative.",100,ffa0a28337b50e02639b573a97d85dc6.wav,0.46478360891342163
442f0c54753ad3b731f19cea7abb8975,"['energetic', 'flat male vocal', 'groovy', 'r&b']","This song begins with an atmospheric introduction featuring ambient synth pads and subtle piano arpeggios in A minor, setting a melancholic mood. Guitars enter with pulsing chord progressions in 6/8 time, accompanied by driving drums and prominent bassline, establishing a sense of tension. Soaring vocal melodies emerge, harmonized over intricate jazz-inspired chord voicings before resolving into more subdued sections emphasizing acoustic guitar fingerpicking and ethereal backing vocals.",404,442f0c54753ad3b731f19cea7abb8975.wav,0.333997905254364
2698fff60f312fcb20e3e155b4bd5a94,"['no singer', 'playful', 'upbeat']","This atmospheric ballad features a sparse piano accompaniment, minimalist arpeggios in C minor resolving to E major chords, evoking an eerie sense of longing. Soaring vocal melodies navigate a narrow vibrato range, while subtle string pads weave textured harmonies beneath. A gradual build-up introduces pulsing electronic beats, underscoring the emotional intensity; climactic crescendo dissolves into reverb-drenched whispers, fading out over a solo piano refrain.",36,2698fff60f312fcb20e3e155b4bd5a94.wav,0.23759756982326508
b098503592ce930f27cf38c51487680f,"['energetic', 'funk', 'groovy', 'indie', 'melancholic', 'punchy kick']","This atmospheric electronic ballad features a minimalist piano accompaniment in a minor key, slowly building into an anthemic chorus marked by lush synths and soaring vocal harmonies. A prominent bassline provides subtle rhythmic tension beneath driving drums and pulsing percussion, while reverb-drenched guitars add depth throughout. Vocal processing emphasizes emotive vibrato and heartfelt delivery, culminating in a sweeping string section swell during the bridge.",94,b098503592ce930f27cf38c51487680f.wav,0.4454576075077057
95fc1f9f161601feec7d90685aa72788,"['acoustic guitar', 'electronic drums', 'emotional', 'medium tempo', 'percussion', 'strings', 'weird']","This song features an atmospheric soundscape constructed around pulsing synthesizers and driving basslines in a slow-burning tempo of approximately 100 BPM. A haunting piano arpeggio introduces a melancholic melodic theme, later augmented by mournful strings and subtle woodwind accents. Vocal processing employs reverb-drenched double-tracking for a sense of depth, while sparse percussion underscores the emotional intensity. Production is minimalist yet evocative, creating space for introspective lyrics delivered in hushed tones.",494,95fc1f9f161601feec7d90685aa72788.wav,0.45702680945396423
664253306313a068be0b1f056a8ca2ae,"['acoustic drums', 'bass guitar', 'chaotic', 'drums', 'electric guitar', 'intense', 'keyboard', 'keyboard harmony', 'psychedelic', 'rock', 'slow tempo', 'syncopated']","This atmospheric electronic ballad features a minimalist piano accompaniment in a moderate tempo, punctuated by sparse ambient synths and ethereal vocal harmonies. A soothing legato melody is introduced through filtered pads and subtle string textures, gradually building into a crescendo of lush orchestral arrangements and soaring chorus lines supported by driving basslines, culminating in an uplifting anthemic finale. Key changes occur at the bridge, introducing dissonant chord progressions before resolving back to the main theme.",231,664253306313a068be0b1f056a8ca2ae.wav,0.3498198688030243
5a0b51b35e65677d46ae14d8c5921250,"['energetic', 'pop', 'rock', 'sad', 'slow tempo', 'soft']",This haunting ballad features a solo piano accompaniment that oscillates between contemplative arpeggios in E minor and sweeping legato chords in C major creating an air of tension release. A soaring vocal line enters singing wordless melodies over the piano's gentle undulations evoking a sense of longing before giving way to a sparse guitar part playing percussive strummed patterns underscoring the emotional intensity as the vocalist returns with poignant lyrics delivered in hushed tones amidst sparse atmospheric synth pads.,75,5a0b51b35e65677d46ae14d8c5921250.wav,0.46143215894699097
9b83a42676458abbb10f50a5a957847b,"['cello', 'emotional', 'groovy music', 'male singer', 'mellow', 'mysterious', 'violin']","This atmospheric ballad features a minimalist piano accompaniment in 6/8 time, underscoring the introspective lyrics through arpeggiated chord progressions and legato playing. A haunting string section enters midway, adding eerie texture via tremolo-picked violins and mournful cello lines. Vocalist delivers an emotive performance marked by soaring falsetto passages and delicate vibrato, backed by sparse percussion and judicious use of reverb processing for an immersive sonic landscape. Dynamics range from pianissimo whispers to crescendoing climaxes, emphasizing emotional vulnerability.",33,9b83a42676458abbb10f50a5a957847b.wav,0.436590313911438
f31f784910707ba8fb4bd176ea8f85ed,"['classical', 'emotional', 'passionate', 'piano', 'romantic', 'slow tempo']","This melancholic ballad features a sparse piano accompaniment with arpeggiated chords in C minor, evoking a sense of introspective longing. A soaring vocal line, delivered in a heart-wrenching falsetto, navigates an intricate melodic contour, incorporating appoggiaturas and neighbor notes to convey emotional turmoil. Haunting string textures provided by a solo violin add depth and tension, while subtle reverb processing imbues the mix with a sense intimacy and vulnerability.",31,f31f784910707ba8fb4bd176ea8f85ed.wav,0.22595742344856262
74f969953aa73dc10b8700736863d4b8,"['blues', 'claps', 'country', 'country music', 'dance', 'drums', 'emotional', 'energetic', 'exciting', 'groovy', 'medium tempo', 'melancholic', 'passionate', 'passionate female vocal', 'passionate male vocal', 'pop', 'punchy kick', 'punchy snare', 'rock', 'soulful', 'uplifting']","This atmospheric electro-pop ballad features a minimalist piano accompaniment accompanied by haunting vocal harmonies, emphasizing an eerie sense of longing. A filtered synthesizer provides subtle ambiance beneath a driving beat marked by crisp snare drum hits. As the track progresses, layered electronic pads swell, underscoring the emotional intensity of the lyrics through strategic use of reverb-drenched guitars and judicious application of distortion. Vocal processing creates a sense of intimacy despite its expansive soundscapes.",231,74f969953aa73dc10b8700736863d4b8.wav,0.4742482900619507
a40cd5057d1c44c11f65f99cb1b94ad6,"['acoustic guitar', 'ambient', 'classical music', 'fast tempo', 'violin']","This atmospheric electronic track unfolds with a filtered piano intro, its repetitive arpeggios gradually yielding to driving synths and an insistent kick drum beat around the two-minute mark. A soaring synth solo bursts forth at 2 minutes 15 seconds, doubling back into a hypnotic series of minor-key chords and subtle vocal samples. As the mix drops out, haunting ambient textures reassert themselves before the beat returns in time for a gradual build-up to the final fade-out.",463,a40cd5057d1c44c11f65f99cb1b94ad6.wav,0.48023876547813416
f8e0b198dcab3cce8f34061134a15087,"['blues', 'intense', 'jazz', 'slow tempo', 'trumpets']","This downtempo electronic track features a hypnotic blend of lush synths and driving bassline, underscored by a laid-back drum machine pattern in 4/4 time with prominent snare hits on beats one and three. A filtered vocal snippet enters at around two minutes, delivered through an effects-laden reverb chamber effect, adding depth and space to the mix while maintaining its rhythmic cohesion with the instrumental backing.",192,f8e0b198dcab3cce8f34061134a15087.wav,0.43957775831222534
767eb37faa92506065fc226b2d18eb71,"['bass guitar', 'emotional', 'groovy', 'joyful', 'passionate', 'passionate male vocal', 'punchy kick', 'punchy snare']","This mid-tempo electro-pop track features a pulsing synth bassline played in unison with driving kick drum and crisp snare hits creating an infectious rhythmic foundation. A bright, arpeggiated guitar part adds texture and movement above this percussive bed, while soaring vocal melodies dance across two octaves within a simple chord progression consisting of I-V-vi-IV harmonies, resolving into a dramatic final chorus marked by swelling strings and filtered synthesizers.",83,767eb37faa92506065fc226b2d18eb71.wav,0.4917360246181488
30e7590fc07f4c497330060391f4fd63,"['acoustic drums', 'percussion', 'reggae', 'uptempo']","This atmospheric indie-rock ballad features a haunting piano arpeggio pattern in C minor, accompanied by a minimalist drum machine pulse and subtle ambient synth textures. A soaring vocal performance delivers emotive lyrics amidst sparse harmonies and judicious use of reverb-drenched backing vocals. As the track builds, distorted guitars enter with a driving rhythm section, underscoring the tension before resolving into an anthemic chorus featuring layered choral chants and a dramatic swell of strings.",3,30e7590fc07f4c497330060391f4fd63.wav,0.5746843814849854
cfd546cc05d31860eb67cecfe4710244,"['bass', 'emotional', 'flat male vocal', 'house', 'passionate']","This mid-tempo indie-rock track features a driving electric guitar riff in E minor, accompanied by pulsing synthesizers providing atmospheric pads and subtle arpeggios. A prominent bassline underscores the rhythm section, while crisp drums emphasize the backbeat. Vocal delivery is emotive and introspective, trading off verses with soaring choruses featuring layered harmonies and liberal use of reverb and delay effects. As the song builds towards its climax, distorted guitars enter the mix adding grit and tension before resolving into a sweeping conclusion.",204,cfd546cc05d31860eb67cecfe4710244.wav,0.322784960269928
98ebda67d31626848508ca40b41b208b,"['emotional', 'medium tempo', 'passionate', 'pop', 'suspenseful']","This track features a driving beat generated by distorted bass drums and hi-hats in quarter note syncopation, set against a backdrop of pulsing synthesizers emitting bright, analog-style tones through filtered cutoffs and vibrato effects. A minimalist piano motif enters at verse one, delivered via arpeggiated chords played in eighth-note triplets with subtle reverb addition, gradually giving way to atmospheric pads and processed guitars during the chorus. Vocal delivery is emotive yet controlled throughout, trading lines across verses before resolving harmonically above a steady synth line in the bridge section.",14,98ebda67d31626848508ca40b41b208b.wav,0.47120988368988037
c6298897161765f0c3aba50930abf843,"['bass', 'electric guitar', 'electronic', 'fun', 'no voices', 'positive']","This introspective electronic ballad features a minimalist piano motif played in minor keys accompanied by soft, pulsing synthesizers creating an eerie atmosphere. A haunting vocal performance enters with subtle reverb effects and sparse harmonies. As the track builds, ambient pads swell beneath a gradual increase in tempo, leading to a climactic drop where driving beats and distorted synths create tension before resolving back into calming static soundscape at the end.",299,c6298897161765f0c3aba50930abf843.wav,0.35415375232696533
a03e5c12647a88ee3af596d988a3e564,"['groovy bass', 'groovy piano chords', 'passionate']","This melancholic indie-rock ballad features a minimalist guitar pattern in A minor, accompanied by haunting piano arpeggios and subtle electronic ambiance. Soaring vocal melodies evoke feelings of longing, while introspective lyrics explore themes of lost love. As the track builds towards its climax, driving drum machines and distorted guitars intensify the emotional intensity, culminating in an anthemic chorus marked by sweeping synths and poignant strings. Vibrant brass accents punctuate the arrangement, adding warmth and texture throughout.",56,a03e5c12647a88ee3af596d988a3e564.wav,0.31657886505126953
71c784f309fff4b7c5acd0801cfdd0bd,"['acoustic guitar', 'bass', 'flute', 'folk song', 'keyboard', 'moderate tempo', 'no voices', 'percussion', 'slow tempo', 'soothing', 'tambourine']","This moody electro-pop anthem features a driving beat constructed from pulsing synthesizers and filtered drum machines. Glistening arpeggios play above a foundation of distorted bassline chords in E minor, while atmospheric pads swirl around a haunting vocal performance showcasing ethereal harmonies and emotive delivery over an unassuming verse-chorus structure. A brief breakdown introduces reverb-drenched piano before dissolving into an anthemic drop marked by crashing cymbals and soaring synths.",109,71c784f309fff4b7c5acd0801cfdd0bd.wav,0.5146570801734924
65e55aeb7a5bb0892df338c18563c9db,"['groovy', 'medium tempo', 'movie soundtrack', 'mysterious']",This electro-pop anthem features a driving beat constructed from syncopated hi-hats and pulsing sub-bass synthesizers. A repetitive arpeggiated guitar pattern provides harmonic foundation beneath an atmospheric soundscape created by textured ambient pads. Vocalist delivers emotive lyrics in soaring melodic lines supported by layered harmonies and gentle tremolo effects adding depth to the arrangement which gradually builds towards a euphoric chorus marked by anthemic synth leads and expansive reverb washes.,180,65e55aeb7a5bb0892df338c18563c9db.wav,0.5130736827850342
3a781880dda45f690c6af912a93e9939,"['electric guitar', 'fast tempo', 'fun', 'happy', 'keyboard', 'no singer']","This atmospheric track begins with a haunting piano arpeggio in E minor, establishing a sense of melancholic introspection over a steady drum machine beat at 90 BPM. A soaring synthesizer line enters with an ascending motif above the piano's repetitive pattern, creating tension through dissonant intervals. As the verse progresses, distorted guitars add crunching textures, while a filtered vocal delivers emotive lyrics. The chorus bursts forth with layered harmonies and driving bassline, resolving into a euphoric bridge featuring shimmering orchestral samples and ambient pads.",77,3a781880dda45f690c6af912a93e9939.wav,0.4811534881591797
fba77b6c90bfda3540b49a67df92ae4e,"['fast tempo', 'keyboard harmony', 'male vocalist', 'metal', 'pop', 'rock']","This track begins with an atmospheric intro featuring a minimalist synthesizer motif played in E minor, introducing the listener to a dreamy soundscape of ambient pads and soft, filtered guitar textures. As the verse kicks in, driving basslines and syncopated drum patterns propel the tempo forward, while soaring vocal melodies unfold above the mix, delivered in hushed tones and subtle harmonies, before giving way to a building chorus marked by shimmering synths and layered percussion.",84,fba77b6c90bfda3540b49a67df92ae4e.wav,0.40394389629364014
da5aa18fd2bc3b0ce660db2e17c987d6,"['acoustic guitar', 'bass', 'cello', 'country music', 'emotional', 'happy', 'male singer', 'medium tempo', 'no singer']","This atmospheric electronic track features a driving beat generated by pulsing synthesizers and distorted kick drum, over which soaring strings soar in legato arpeggios, while an ethereal vocal sample whispers eerie harmonies above a repetitive bassline with subtle pitch-bending effects creating tension beneath the surface, ultimately resolving into a euphoric climax built from layered pads and filtered percussion textures. Dynamic range spans quiet atmospheres to anthemic releases amidst intricate rhythmic patterns and ambient sound design flourishes.",36,da5aa18fd2bc3b0ce660db2e17c987d6.wav,0.4756418466567993
b46cfe468c135949226f39db79a2c6b7,"['drums', 'groovy', 'rock']","This atmospheric electro-pop track features a pulsing synthesizer riff built around an arpeggiated pattern in E minor, accompanied by a driving drum machine beat in 4/4 time. A soaring vocal line enters at 0:15, navigating a chromatic scale above the repeating chord progression C-E-G-C before resolving into a brief section featuring filtered harmonies and ambient textures, eventually giving way to a climactic build-up with added distortion and crashing cymbals.",82,b46cfe468c135949226f39db79a2c6b7.wav,0.46578580141067505
d5bf3c762fa41b3e6b88ba95c87fdd2d,"['claps', 'emotional', 'exciting', 'groovy', 'groovy bass', 'passionate', 'pop', 'punchy kick']","This mid-tempo electronic dance track features an infectious synthesizer riff with pulsing arpeggios in A minor, accompanied by driving kick drum patterns and crisp snare hits, establishing a propulsive groove around 120 BPM. Atmospheric pads provide depth, while filtered vocal snippets add texture. As the verse unfolds, atmospheric effects swell and recede beneath the beat, heightening anticipation for a breakdown marked by a soaring string section and expansive reverb-drenched textures.",491,d5bf3c762fa41b3e6b88ba95c87fdd2d.wav,0.6163140535354614
ab4d15b667eba0d62e056fb6e3116472,"['acoustic drums', 'e-bass', 'male vocal', 'medium tempo', 'reggae']","This atmospheric electronic track begins with an eerie ambient soundscape created by pulsing synthesizers playing dissonant arpeggios in minor keys over a slow-moving kick drum pattern at around 90 BPM. As the verse progresses, filtered vocal snippets enter, echoing through reverb-drenched plateaus before resolving into a driving beat accompanied by distorted synths providing tremolo-picked chord stabs. A minimalist bassline underscores the hypnotic atmosphere while sparse piano fills punctuate the arrangement's climax.",289,ab4d15b667eba0d62e056fb6e3116472.wav,0.2945514917373657
e9ee5e50dc66984a65833ef8b1839396,"['acoustic drums', 'ambient', 'ballad', 'bass guitar', 'blues', 'electric guitar', 'emotional', 'groovy', 'keyboard', 'keyboard harmony', 'male vocal', 'medium tempo', 'pop', 'romantic', 'sentimental', 'slow tempo', 'steady drumming']","This mid-tempo indie rock ballad features a soaring vocal performance over lush piano accompaniment, punctuated by minimalist strings and soft woodwind textures. A haunting melody unfolds in thirds above a repetitive guitar pattern emphasizing chords C minor, G7, Am, with subtle dynamic shifts underscoring emotional intensity. Vocal delivery is characterized by expressive vibrato and controlled phrasing, balanced against restrained instrumental arrangements allowing space for intimacy and vulnerability.",394,e9ee5e50dc66984a65833ef8b1839396.wav,0.420665979385376
c6913554398b3f0f74de291eb287a204,"['emotional', 'gospel', 'groovy bass', 'joyful', 'male vocal', 'passionate male vocal', 'punchy kick']","This atmospheric electronic piece features a minimalist piano arpeggio progression in C minor, gradually building into an immersive soundscape with ethereal ambient pads and filtered vocal textures, evoking a sense of melancholy longing amidst sparse, pulsing percussion elements and haunting synthesizer leads that soar above the mix like wispy clouds. Dynamic shifts oscillate from hushed intimacy to expansive climaxes, underscoring themes of introspection and emotional vulnerability through tonal nuance and restraint.",148,c6913554398b3f0f74de291eb287a204.wav,0.2319975346326828
24388515fc52869be411b22e6ff60f89,"['bass', 'electric guitar', 'electronic music', 'medium tempo', 'upbeat']","This mid-tempo electronic track features a pulsing synthesizer arpeggio pattern accompanied by a prominent kick drum and hi-hat rhythmic groove. A bright, filtered lead line enters in the second measure, its pitch-bending effects creating an airy texture. As the chorus approaches, atmospheric pads swell beneath the mix, enhancing the sense of depth while maintaining a steady beat-driven foundation. Vocal harmonies enter in unison, adding layers of tension before dissolving into a minimalist bridge marked by ambient reverb washes.",73,24388515fc52869be411b22e6ff60f89.wav,0.4180966913700104
6e6052a842dc56181eaea3e14f9c5027,"['country', 'fun', 'happy', 'joyful', 'pop', 'shimmering shakers', 'uptempo']","This melancholic indie ballad features a minimalist piano accompaniment playing arpeggiated minor chords in a lilting waltz rhythm, punctuated by mournful woodwind whispers. A soaring violin solo enters midway through, its ethereal lines interweaving above the static chord progression in an eerie counterpoint. As the tempo slows, atmospheric pads swell beneath, conjuring a sense of depth and longing before resolving into a hushed whisper-finish. Dynamic contrasts heighten emotional intensity throughout this haunting exploration of heartache and desolation.",19,6e6052a842dc56181eaea3e14f9c5027.wav,0.209874227643013
785afbf2a09841900ca2188f9cecde80,"['acoustic guitar', 'fun', 'happy', 'medium tempo', 'mellow', 'nostalgic', 'shimmering shakers']","This brooding electronic ballad features a sparse piano motif over a driving kick drum pattern in 4/4 time, gradually building into an atmospheric soundscape dominated by distorted synths and pulsing ambient pads. A haunting vocal performance soars above the mix, its delicate phrasing underscored by subtle use of reverb and delay effects. As the track reaches its climax, a mournful string section enters, adding depth and emotional complexity to this cinematic soundscape.",416,785afbf2a09841900ca2188f9cecde80.wav,0.29972290992736816
39e35a1e83b02383cd01a5b63dfd8567,"['bass', 'electric guitar', 'electronic', 'electronic drums', 'male voice', 'medium tempo']","This atmospheric electronic track begins with an eerie synthesizer pad oscillating at 440 Hz, introducing a sense of tension over a steady 90 BPM kick drum pulse. As the verse progresses, ambient textures build via filtered noise gates and reverb-drenched electric guitar arpeggios, leading into the chorus where driving bassline and layered vocal harmonies create an anthemic quality. Dynamics peak during the bridge with distorted synths and crunching distortion pedal effects before resolving back down for an ethereal outro.",422,39e35a1e83b02383cd01a5b63dfd8567.wav,0.23474228382110596
ec8eeb79a565857fa731adb4cc9bf47e,"['ambient', 'blues', 'drums', 'electric guitar', 'emotional', 'guitar solo', 'no voices', 'slow tempo']",This atmospheric electronic track features a pulsing synthesizer line driving a hypnotic beat over a filtered drum machine pattern marked by sharp snare hits. A haunting vocal sample is processed through distortion effects creating an eerie ambiance while a minimalist piano motif provides melodic contrast amidst reverb-drenched pads that swell throughout the mix. Gradually increasing tension builds towards a frenetic climax where distorted synths take center stage in this immersive soundscape.,5,ec8eeb79a565857fa731adb4cc9bf47e.wav,0.20373745262622833
2e8855ce566debfe63a4d9282ab3d401,"['dance', 'emotional', 'energetic', 'exciting', 'fast tempo', 'keyboard harmony', 'male vocalist', 'medium fast tempo', 'pop']","This track features a minimalist intro with a haunting piano motif played in legato arpeggios over a repeating pattern of ambient synth pads in minor keys. As the verse kicks in, driving kick drum enters alongside syncopated bassline driven by distorted electric guitar chords. Vocalist's emotive delivery is layered with atmospheric reverb and subtle distortion, trading off with sparse vocal harmonies above an intricate web of interlocking percussive patterns and filtered synths. Throughout, dynamic shifts range from soft introspection to intense climactic releases.",231,2e8855ce566debfe63a4d9282ab3d401.wav,0.47605109214782715
b73f487880ce24586e4c118e4074b2b0,"['female voice', 'meditative', 'slow tempo', 'soothing']","This melancholic indie-folk ballad features a minimalist arrangement centered around a solo acoustic guitar part played in a slow arpeggio pattern using a mixture of downstrokes and fingerpicking. Soaring vocal melodies traverse an extended range, accompanied by subtle atmospheric pedal steel harmonies adding depth without overpowering the intimate atmosphere established by hushed spoken vocals and sparse percussion underscored by muffled kick drum hits in a straightforward 4/4 time signature. Fades into reverb-drenched instrumental passages mid-song.",215,b73f487880ce24586e4c118e4074b2b0.wav,0.574060320854187
c3626499208b80861ef85314facba3fd,"['bass', 'fast tempo', 'guitar solo', 'happy mood', 'heavy metal', 'male voice', 'moderate tempo', 'no voices', 'percussion', 'trumpets']","This electro-pop anthem features a pulsing synthesizer riff accompanied by driving drum machine beats in 4/4 time signature. Soaring vocal melodies dance above a repetitive bassline played on an electric guitar filtered through distortion pedals creating a heavy, textured sound. Harmonies layered throughout add depth while atmospheric pads provide ambient background textures. A sudden shift to legato arpeggios highlights the chorus' emotional release amidst reverb-heavy snare hits emphasizing dynamic contrasts.",97,c3626499208b80861ef85314facba3fd.wav,0.5816714763641357
32cf577de84c4df470ddce56321c1a1c,"['energetic', 'hard rock', 'keyboard', 'medium tempo', 'people dancing', 'pop', 'rock']","This melancholic ballad features a solo piano introduction playing mournful arpeggios in A minor, setting a somber mood for the rest of the track. Soothing vocal harmonies enter mid-tempo, delivered by a female vocalist with a warm, emotive tone, accompanied by subtle string sections providing gentle augmentation. As the narrative unfolds, atmospheric synths swell beneath, punctuated by sparse acoustic guitar strumming, creating an intimate atmosphere evoking introspection and longing.",16,32cf577de84c4df470ddce56321c1a1c.wav,0.5494136214256287
